0	path#appos|->appos->adviser->prep->to->pobj->|pobj	William Finn	Playwrights Horizons
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Stanley Fish	Duke University Press
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Reggie Lewis	Boston
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Messier	Ranger
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Allan Bristow	Johnson
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Erik Kramer	Alonzo Mayes
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Haley	Jets
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Leiter	Chipper Jones
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	White Star	Roger Miller
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Haifa	Jacques Chirac
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Pat Verbeek	Ranger
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Taylor	Chavez
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Gilbert	Giants
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Allan Bristow	Johnson
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Chris Nabholz	New York
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Reggie Lewis	Boston
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Specialty Records	Sam Cooke
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	City Hall	Wall Street
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Lebanese	Elias Hrawi
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Grateful Dead	Bruce Hornsby
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Post	Jimmy Carter
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Jones Island	Jones Beach State Park
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Orchard House	Louisa May Alcott
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Fernand Braudel	Sian Reynolds
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Kenyon College	Hackley
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Camelot	Peace Corps
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Andrew Marcus	Richard Robbins
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	William Fay	Merrill Lynch
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	William Lee Scott	Laura Dern
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Charles Wolfe	Adweek
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	O'Bannon	Goldsmith
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	White Sox	Torre
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	John Fuller	Adweek
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Dan E. Weisburd	Alliance
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Robinson	Baltimore Orioles
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Reynaldo Villalobos	James Newton Howard
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Doris Ling-Cohan	New York City Transit Authority
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Charles Carlson	Hammond
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Peru	Cole Porter
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Coalition	Homelessness
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Alicia Silverstone	Christopher Walken
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Alice White	Thomas
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Yasir Arafat	Salah Khalaf
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Carnahan	Kelly
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Adele	Hartsdale
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Fernand Braudel	Sian Reynolds
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Kenyon College	Hackley
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Camelot	Peace Corps
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Andrew Marcus	Richard Robbins
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	William Fay	Merrill Lynch
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	William Lee Scott	Laura Dern
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Charles Wolfe	Adweek
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	O'Bannon	Goldsmith
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	White Sox	Torre
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	John Fuller	Adweek
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Dan E. Weisburd	Alliance
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Robinson	Baltimore Orioles
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Reynaldo Villalobos	James Newton Howard
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Doris Ling-Cohan	New York City Transit Authority
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Charles Carlson	Hammond
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Peru	Cole Porter
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Coalition	Homelessness
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Alicia Silverstone	Christopher Walken
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Alice White	Thomas
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Yasir Arafat	Salah Khalaf
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Carnahan	Kelly
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Adele	Hartsdale
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Roberts	Lauren Lloyd
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Clinton	Delamare
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Country Music Association	Manhattan
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Thomas Ackerman	Scott Kroopf
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	State Department	Somalia
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Michael Palin	Patrick Cassavetti
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Control Data	Big Board
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Steven	Harold Ickes
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Patricia Brown	Cincinnati
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Israeli	Health
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Geraldo Rivera	Stephen Gillers
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	John Semper	John F. Burnett
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Mary Lou	Manhattan
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Richard Nord	Lee Rich
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Dudley Clendinen	Adam Nagourney
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	St. Anne	Virgin Mary
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Mike Wise	Notebook
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Clinton	Thompson
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Michael Palin	Andrew McAlpine
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Mary Agnes Donoghue	Andrew McAlpine
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Charlotte	Albert
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Lard	Slow Food
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Richard Raysman	New York
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Max Gottlieb	Grainne Marmion
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Elizabeth Taylor	Wales
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Christopher Koefoed	Penny Barrett
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Surviving	Lois
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Ruth Morley	Eugene Lee
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Polish	Finance
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Richard Grant	Roger Moore
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Michael Andersen	Orlando
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Robert F. Murphy	Lehman Brothers
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Eric Jackson	Adweek
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Chicago Bulls	Bethpage
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	John Fox	Open Society Institute
0	path#rcmod|->rcmod->head->dobj->|dobj	Fernand Braudel	Sian Reynolds
0	path#rcmod|->rcmod->head->dobj->|dobj	Kenyon College	Hackley
0	path#rcmod|->rcmod->head->dobj->|dobj	Camelot	Peace Corps
0	path#rcmod|->rcmod->head->dobj->|dobj	Andrew Marcus	Richard Robbins
0	path#rcmod|->rcmod->head->dobj->|dobj	William Fay	Merrill Lynch
0	path#rcmod|->rcmod->head->dobj->|dobj	William Lee Scott	Laura Dern
0	path#rcmod|->rcmod->head->dobj->|dobj	Charles Wolfe	Adweek
0	path#rcmod|->rcmod->head->dobj->|dobj	O'Bannon	Goldsmith
0	path#rcmod|->rcmod->head->dobj->|dobj	White Sox	Torre
0	path#rcmod|->rcmod->head->dobj->|dobj	John Fuller	Adweek
0	path#rcmod|->rcmod->head->dobj->|dobj	Dan E. Weisburd	Alliance
0	path#rcmod|->rcmod->head->dobj->|dobj	Robinson	Baltimore Orioles
0	path#rcmod|->rcmod->head->dobj->|dobj	Reynaldo Villalobos	James Newton Howard
0	path#rcmod|->rcmod->head->dobj->|dobj	Doris Ling-Cohan	New York City Transit Authority
0	path#rcmod|->rcmod->head->dobj->|dobj	Charles Carlson	Hammond
0	path#rcmod|->rcmod->head->dobj->|dobj	Peru	Cole Porter
0	path#rcmod|->rcmod->head->dobj->|dobj	Coalition	Homelessness
0	path#rcmod|->rcmod->head->dobj->|dobj	Alicia Silverstone	Christopher Walken
0	path#rcmod|->rcmod->head->dobj->|dobj	Alice White	Thomas
0	path#rcmod|->rcmod->head->dobj->|dobj	Yasir Arafat	Salah Khalaf
0	path#rcmod|->rcmod->head->dobj->|dobj	Carnahan	Kelly
0	path#rcmod|->rcmod->head->dobj->|dobj	Adele	Hartsdale
0	path#rcmod|->rcmod->head->dobj->|dobj	Roberts	Lauren Lloyd
0	path#rcmod|->rcmod->head->dobj->|dobj	Clinton	Delamare
0	path#rcmod|->rcmod->head->dobj->|dobj	Country Music Association	Manhattan
0	path#rcmod|->rcmod->head->dobj->|dobj	Thomas Ackerman	Scott Kroopf
0	path#rcmod|->rcmod->head->dobj->|dobj	State Department	Somalia
0	path#rcmod|->rcmod->head->dobj->|dobj	Michael Palin	Patrick Cassavetti
0	path#rcmod|->rcmod->head->dobj->|dobj	Control Data	Big Board
0	path#rcmod|->rcmod->head->dobj->|dobj	Steven	Harold Ickes
0	path#rcmod|->rcmod->head->dobj->|dobj	Patricia Brown	Cincinnati
0	path#rcmod|->rcmod->head->dobj->|dobj	Israeli	Health
0	path#rcmod|->rcmod->head->dobj->|dobj	Geraldo Rivera	Stephen Gillers
0	path#rcmod|->rcmod->head->dobj->|dobj	John Semper	John F. Burnett
0	path#rcmod|->rcmod->head->dobj->|dobj	Mary Lou	Manhattan
0	path#rcmod|->rcmod->head->dobj->|dobj	Richard Nord	Lee Rich
0	path#rcmod|->rcmod->head->dobj->|dobj	Dudley Clendinen	Adam Nagourney
0	path#rcmod|->rcmod->head->dobj->|dobj	St. Anne	Virgin Mary
0	path#rcmod|->rcmod->head->dobj->|dobj	Mike Wise	Notebook
0	path#rcmod|->rcmod->head->dobj->|dobj	Clinton	Thompson
0	path#rcmod|->rcmod->head->dobj->|dobj	Michael Palin	Andrew McAlpine
0	path#rcmod|->rcmod->head->dobj->|dobj	Mary Agnes Donoghue	Andrew McAlpine
0	path#rcmod|->rcmod->head->dobj->|dobj	Charlotte	Albert
0	path#rcmod|->rcmod->head->dobj->|dobj	Lard	Slow Food
0	path#rcmod|->rcmod->head->dobj->|dobj	Richard Raysman	New York
0	path#rcmod|->rcmod->head->dobj->|dobj	Max Gottlieb	Grainne Marmion
0	path#rcmod|->rcmod->head->dobj->|dobj	Elizabeth Taylor	Wales
0	path#rcmod|->rcmod->head->dobj->|dobj	Christopher Koefoed	Penny Barrett
0	path#rcmod|->rcmod->head->dobj->|dobj	Surviving	Lois
0	path#rcmod|->rcmod->head->dobj->|dobj	Ruth Morley	Eugene Lee
0	path#rcmod|->rcmod->head->dobj->|dobj	Polish	Finance
0	path#rcmod|->rcmod->head->dobj->|dobj	Richard Grant	Roger Moore
0	path#rcmod|->rcmod->head->dobj->|dobj	Michael Andersen	Orlando
0	path#rcmod|->rcmod->head->dobj->|dobj	Robert F. Murphy	Lehman Brothers
0	path#rcmod|->rcmod->head->dobj->|dobj	Eric Jackson	Adweek
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Fernand Braudel	Sian Reynolds
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Kenyon College	Hackley
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Camelot	Peace Corps
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Andrew Marcus	Richard Robbins
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	William Fay	Merrill Lynch
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	William Lee Scott	Laura Dern
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Charles Wolfe	Adweek
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	O'Bannon	Goldsmith
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	White Sox	Torre
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	John Fuller	Adweek
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Robinson	Baltimore Orioles
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Reynaldo Villalobos	James Newton Howard
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Doris Ling-Cohan	New York City Transit Authority
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Charles Carlson	Hammond
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Peru	Cole Porter
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Coalition	Homelessness
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Alicia Silverstone	Christopher Walken
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Alice White	Thomas
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Yasir Arafat	Salah Khalaf
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Adele	Hartsdale
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Roberts	Lauren Lloyd
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Clinton	Delamare
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Country Music Association	Manhattan
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Thomas Ackerman	Scott Kroopf
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	State Department	Somalia
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Michael Palin	Patrick Cassavetti
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Control Data	Big Board
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Steven	Harold Ickes
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Patricia Brown	Cincinnati
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Israeli	Health
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Geraldo Rivera	Stephen Gillers
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	John Semper	John F. Burnett
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Mary Lou	Manhattan
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Richard Nord	Lee Rich
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Dudley Clendinen	Adam Nagourney
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	St. Anne	Virgin Mary
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Mike Wise	Notebook
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Clinton	Thompson
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Michael Palin	Andrew McAlpine
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Mary Agnes Donoghue	Andrew McAlpine
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Charlotte	Albert
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Lard	Slow Food
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Richard Raysman	New York
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Max Gottlieb	Grainne Marmion
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Elizabeth Taylor	Wales
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Christopher Koefoed	Penny Barrett
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Surviving	Lois
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Ruth Morley	Eugene Lee
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Polish	Finance
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Richard Grant	Roger Moore
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Michael Andersen	Orlando
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Robert F. Murphy	Lehman Brothers
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Chicago Bulls	Bethpage
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Crain Communications Inc.	Advertising Age
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	ESPN	Cup
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	U.S.	Belgrade
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Brad	Los Angeles
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Antonin Scalia	Jimmy Carter
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Zebedee Nungak	Inuk
0	path#appos|->appos->scientist->prep->at->pobj->|pobj	Lion	Australia
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Fernand Braudel	Sian Reynolds
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Kenyon College	Hackley
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Camelot	Peace Corps
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Andrew Marcus	Richard Robbins
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	William Fay	Merrill Lynch
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	William Lee Scott	Laura Dern
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Charles Wolfe	Adweek
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	O'Bannon	Goldsmith
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	White Sox	Torre
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	John Fuller	Adweek
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dan E. Weisburd	Alliance
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Robinson	Baltimore Orioles
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Reynaldo Villalobos	James Newton Howard
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Doris Ling-Cohan	New York City Transit Authority
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Charles Carlson	Hammond
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Peru	Cole Porter
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Coalition	Homelessness
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Alicia Silverstone	Christopher Walken
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Alice White	Thomas
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Yasir Arafat	Salah Khalaf
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Carnahan	Kelly
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Adele	Hartsdale
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Roberts	Lauren Lloyd
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Clinton	Delamare
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Country Music Association	Manhattan
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Thomas Ackerman	Scott Kroopf
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	State Department	Somalia
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Michael Palin	Patrick Cassavetti
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Control Data	Big Board
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Steven	Harold Ickes
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Patricia Brown	Cincinnati
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Israeli	Health
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Geraldo Rivera	Stephen Gillers
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	John Semper	John F. Burnett
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mary Lou	Manhattan
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Richard Nord	Lee Rich
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dudley Clendinen	Adam Nagourney
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	St. Anne	Virgin Mary
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mike Wise	Notebook
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Clinton	Thompson
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Michael Palin	Andrew McAlpine
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mary Agnes Donoghue	Andrew McAlpine
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Charlotte	Albert
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Lard	Slow Food
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Richard Raysman	New York
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Max Gottlieb	Grainne Marmion
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Elizabeth Taylor	Wales
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Christopher Koefoed	Penny Barrett
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Surviving	Lois
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Ruth Morley	Eugene Lee
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Polish	Finance
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Richard Grant	Roger Moore
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Michael Andersen	Orlando
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Robert F. Murphy	Lehman Brothers
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Eric Jackson	Adweek
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Chicago Bulls	Bethpage
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Gail Sheehy	Christmas
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Last Exit	Ronald Shannon Jackson
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dave Rubin	Rego Park
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Winterreise	William Parker
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Carmen	Julia Fischer
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Chile	Clodomiro Almeyda
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Polish	Zbigniew Herbert
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Lakhdar Brahimi	Haiti
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Cesar Pelli	Petronas Twin Towers
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Raymond Hood	Rockefeller Center
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	White House	Charles W. Colson
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Chris Lee	Arlington Hotel
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Betsy McCaughey Ross	Republican
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	James Richardson	Weston
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	E. E. Cummings	Santa Claus
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Fernand Braudel	Sian Reynolds
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Kenyon College	Hackley
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Camelot	Peace Corps
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Andrew Marcus	Richard Robbins
0	path#nsubj|<-nsubj<-support->dobj->|dobj	William Fay	Merrill Lynch
0	path#nsubj|<-nsubj<-support->dobj->|dobj	William Lee Scott	Laura Dern
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Charles Wolfe	Adweek
0	path#nsubj|<-nsubj<-support->dobj->|dobj	O'Bannon	Goldsmith
0	path#nsubj|<-nsubj<-support->dobj->|dobj	White Sox	Torre
0	path#nsubj|<-nsubj<-support->dobj->|dobj	John Fuller	Adweek
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Dan E. Weisburd	Alliance
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Robinson	Baltimore Orioles
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Reynaldo Villalobos	James Newton Howard
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Doris Ling-Cohan	New York City Transit Authority
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Charles Carlson	Hammond
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Peru	Cole Porter
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Coalition	Homelessness
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Alicia Silverstone	Christopher Walken
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Alice White	Thomas
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Yasir Arafat	Salah Khalaf
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Carnahan	Kelly
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Adele	Hartsdale
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Roberts	Lauren Lloyd
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Clinton	Delamare
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Country Music Association	Manhattan
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Thomas Ackerman	Scott Kroopf
0	path#nsubj|<-nsubj<-support->dobj->|dobj	State Department	Somalia
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Michael Palin	Patrick Cassavetti
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Control Data	Big Board
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Steven	Harold Ickes
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Patricia Brown	Cincinnati
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Israeli	Health
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Geraldo Rivera	Stephen Gillers
0	path#nsubj|<-nsubj<-support->dobj->|dobj	John Semper	John F. Burnett
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Mary Lou	Manhattan
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Richard Nord	Lee Rich
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Dudley Clendinen	Adam Nagourney
0	path#nsubj|<-nsubj<-support->dobj->|dobj	St. Anne	Virgin Mary
